HYBAS_ID,AI_present,meanQ,CVQ,RBI,season_conc,SUB_AREA,runoff_mm_day
7080706420,0,84.98499246038666,1.4582683364722502,0.0422311778710034,0.4492074429655104,48.0,152.972986428696
7080706320,0,0.0035847274230436,4.441340749989905,0.2106882104407163,0.3576763654999287,1244.2,0.0002489314011822593
7080696430,0,900.260775758465,0.2523691853993573,0.0018075714121054,0.2783146172175893,1238.2,62.81903652522321
7080696310,0,900.2610246811464,0.2523687228249051,0.0018075604238729,0.2783197857438925,157.2,494.79995249650807
7080706120,0,84.98278720061339,1.458359210927685,0.0422774651846824,0.4492125503430205,1135.8,6.464617726829545
7080706220,0,0.0009024714627179,3.173747747322233,0.0033705498209395,0.3084216617400395,442.3,0.0001762910567009418
7080693900,0,0.000487072232459,5.934841904846933,0.2021857923497267,0.3186753650358273,1180.8,3.563943164334147e-05
7080693840,0,900.2629542121551,0.2523656206771289,0.0018075278297775,0.2783498493958246,1433.4,54.2644894962538
7080709090,0,0.0307457534319169,11.767371078119757,0.534507634468885,0.4487599614801391,212.2,0.012518534856350709
7080704440,0,0.0363053223824291,5.481077815718964,0.2693743039773222,0.3952403352741254,150.0,0.020911865692279166
7080704350,0,84.91060868511642,1.4590492178991588,0.042454508942374,0.4494189413493479,45.7,160.53121642000127
7080703930,0,84.91009075103422,1.4590144275805546,0.0424222038265955,0.4494209059881732,182.4,40.22056930312147
7080703820,0,0.0061818756539662,2.3375537330233893,0.073582778062532,0.3340944855977568,960.6,0.0005560212955472409
7080710440,0,0.0163380858198596,20.003404000074383,0.8684056397028878,0.5745341140221235,323.5,0.004363556769198978
7080710580,0,0.0284948662832421,12.57248612582134,0.563532888986743,0.4660801097403292,833.7,0.0029530483949527617
7080703480,0,84.89655089075383,1.459087359110421,0.0424117541342081,0.4494467563706432,295.2,24.847770992415757
7080703370,0,0.0048921418424898,1.5239528610321829,0.0159589626674266,0.2959635372193199,541.0,0.0007812958506305337
7080706510,0,0.0058088718600221,19.131706865819798,0.8837493454355035,0.5561742305494489,1347.9,0.0003723470054944057
7080706630,0,0.0345821285045957,6.047552687751831,0.3145759804730019,0.4033088173050294,120.8,0.024734237605936002
7080702690,0,84.89364924316344,1.459386721684871,0.0424083531365902,0.4494551113861601,770.4,9.520783092691227
7080707820,0,0.0327731298124571,6.9409061795701135,0.3704424162734937,0.4134448544003009,68.1,0.04158000610567245
7080686900,0,900.2708856441707,0.2522986422678881,0.0018115419554974,0.2787661049483046,723.4,107.52475051099856
7080687020,0,0.0423284527927953,16.41750130935909,0.9237674472222928,0.557789674691831,2071.3,0.0017656439536993741
7080712870,0,0.0162401770768009,19.3321895490047,0.860483084247083,0.5767660514379961,772.8,0.0018156719713193555
7080712700,0,0.0052656526072718,10.721668089003208,0.6734463004862081,0.3917062913339673,383.8,0.0011853892268584771
7080710340,0,0.0327439156179263,7.246938392422572,0.385570709445925,0.4136786946335526,404.1,0.007000926279111191
7080710450,0,5.8365017706847e-05,12.914842038241993,0.0890336590662323,1.0,174.9,2.8832118524137117e-05
7080700030,0,84.89100539024409,1.46047737186223,0.0438552388313891,0.4495505352341776,280.5,26.148245510577862
7080700040,0,84.86921952254346,1.461364111229155,0.0443637880625748,0.4496736180174115,140.8,52.07883925246985
7080700730,0,84.86764227289557,1.4618598692523452,0.0457614823589188,0.4497822380141154,348.0,21.07058704706373
7080700850,0,0.0208851072644869,0.5190429155135732,0.0066996999092748,0.293379510478753,272.4,0.006624351202832851
7080680870,0,0.0760253468431598,7.15508619607812,0.3916561082955455,0.4892047477045801,741.8,0.008854933900308719
7080680800,0,900.0626202495862,0.2521958264098312,0.0018099550009033,0.2789961759508826,1848.5,42.069467346261426
7080701350,0,84.86762509925843,1.4618281459545273,0.0457278688406145,0.4497792283987745,217.2,33.75949727705308
7080702110,0,84.86533390792816,1.4618440433699436,0.045691074762963,0.4497777469576698,575.7,12.736433645379526
7080702120,0,84.85143162687008,1.4622280132274486,0.0460158425220875,0.4497822868098076,1732.4,4.231796174417903
7080714660,0,0.0070303547224537,19.089053698498123,0.8347830789893546,0.5195068437641579,306.3,0.001983097120535422
7080714650,0,0.0012894169547027,21.25502483015237,0.7627660097311643,0.5071314017386684,114.4,0.0009738253923628783
7080719220,0,0.0072423952753822,16.790816415923572,0.8470752942205888,0.4897061072671465,353.0,0.0017726429229264083
7080719070,0,0.0048675537568544,43.69193025933316,1.87605780497331,0.8887568837757739,518.4,0.0008112589594757334
7080675400,0,895.2198086341306,0.2489272714343905,0.0017923378412977,0.2810296508770101,2630.3,29.40614814507428
7080682270,0,0.0002892268629902,49.45138876494059,1.907099035933392,0.9204213239020728,213.1,0.00011726513825599851
7080675410,0,4.444814856290694,5.804464840312445,0.1116269394652176,0.6062144872362536,188.4,2.038386430910382
7080696810,0,0.0844160310662598,9.451212165893914,0.7602818138482155,0.5549279267358105,197.8,0.03687333207343199
7080682470,0,0.0425961967665319,5.663850339387146,0.3271563061615548,0.3457226062984148,165.8,0.022197294334308542
7080696750,0,84.01397549856712,1.4496861299016055,0.0436187030961351,0.4499055145216353,216.4,33.54347265746858
7080695610,1,83.88356472835149,1.4507194538647994,0.0447999425022317,0.4501464816665005,2406.9,3.011151270318488
7080695490,0,0.7469622139758295,11.704605487153293,0.8058525855123888,0.6119161810982063,203.3,0.31744975547226595
7080684330,0,0.0059613433395039,4.031442917716984,0.0965451259700223,0.4977807574950423,862.5,0.000597171089313782
7080684390,0,0.0112745878341783,10.237573707060148,0.5690758966461135,0.4359991421263667,682.7,0.0014268703513593162
7080695480,0,0.0115451835188778,3.1449667877264864,0.0730035184402496,0.4296889960308615,501.0,0.001991025660740603
7080695720,0,0.0596156513924546,12.776997823714227,1.013256655700064,0.6401664206913668,421.8,0.012211456330744615
7080676250,0,4.355203134592785,5.926683424923689,0.1153263537297948,0.6065111511950542,1943.0,0.19366420526444503
7080676170,0,0.0301340297447028,9.199552081387264,0.2080607341513937,0.726881600141493,664.9,0.003915746984422202
7080692270,0,0.0605951824225249,9.19608454287231,0.8376058364847226,0.4864743011563524,953.3,0.005491895270435489
7080692130,0,0.4980783158632795,17.996979725153363,1.276559746228725,0.7164500075675575,745.6,0.057717229735229816
7080687990,0,0.0075425853827408,24.801662915874715,1.0815647527347885,0.6210705421953271,830.5,0.000784683175278513
7080688060,0,0.0071501899542492,24.553627949233118,1.092138615616414,0.6453242164796203,422.0,0.0014639251470311158
7080694050,0,0.0592091875232128,13.281063794689794,1.0418988762962622,0.637881443992118,604.5,0.008462653105054733
7080694060,0,0.0107191379099649,9.38975225183984,0.1418639298129448,0.8052028945341472,943.5,0.0009815935510556094
7080693990,1,5.96528909353485,1.8661622888026723,0.1822226861557266,0.3835638259419225,231.1,2.230207605717919
7080694070,0,77.89020104735798,1.4622482729592352,0.0396110388725997,0.4566153485788858,65.3,103.05839771043996
7080694150,1,63.84884375664404,1.5331482756787544,0.0419595154083698,0.470325564825308,2116.1,2.606937337826211
7080694250,0,63.9681569985906,1.5308867507297668,0.0418258563250248,0.4700331425580608,298.8,18.496816481520174
7080691680,1,2.2451356912621727,2.57168363249622,0.3667126920946289,0.4176778803602387,944.2,0.20544346931270038
7080691590,1,1.8921239120803568,3.0878429235866798,0.0538483921543094,0.4081774658941909,866.0,0.18877541108977233
7080666270,0,893.8661005528546,0.2488052813868544,0.0017943425654484,0.2811379404545034,1248.1,61.87807955113104
7080666280,0,1.3401315923524413,0.6948333941174016,0.0020479232385332,0.2865194920617512,541.7,0.21374814395283537
7080691280,0,0.0009053865450355,20.23063696607877,0.8299853013228807,0.5390075009603148,219.9,0.000355731684816131
7080691200,0,0.0004816222959522,46.33676217554202,1.255,1.0,171.9,0.0002420719393267602
7080675130,0,3.506563483092412,6.845867593153367,0.4121802870022509,0.6707085660542307,728.9,0.4156497255305041
7080675270,0,0.9603412966589066,7.436509018249726,0.2587014571419408,0.7654396910824177,22.6,3.671393275722545
7080696820,0,13.720025295361417,1.4025598592261748,0.045126815546705,0.3967227243287272,34.4,34.45959841625659
